Order_Date,Country,City,Category,Sub_Category,Segment,Sales_Channel,Payment_Mode,Sales,Quantity,Discount,Profit
2021-07-23,Canada,Montreal,Groceries,Chairs,Consumer,Online,UPI,622.49,6,0.19,187.64
2024-04-20,Australia,Perth,Electronics,Phones,Home Office,Offline,Cash,2675.04,8,0.13,-452.43
2021-03-19,Canada,Montreal,Electronics,Shirts,Corporate,Online,Cash,3895.03,2,0.26,1221.76
2022-05-20,France,Paris,Sports,Cosmetics,Corporate,Offline,Net Banking,355.3,5,0.0,70.04
2022-11-02,Canada,Montreal,Clothing,Snacks,Consumer,Offline,Card,4486.48,6,0.26,-782.44
2024-12-24,USA,Chicago,Groceries,Snacks,Consumer,Online,Card,411.48,5,0.0,132.01
2023-09-03,Australia,Melbourne,Beauty,Fitness,Home Office,Offline,Card,1702.01,3,0.2,0.22
2021-12-28,UK,Birmingham,Sports,Snacks,Consumer,Online,Cash,3114.7,5,0.13,449.73
2021-07-03,India,Bangalore,Sports,Chairs,Consumer,Online,Cash,659.76,1,0.0,101.6
2024-06-02,UK,London,Sports,Chairs,Consumer,Online,Card,3206.83,7,0.13,-34.09
2021-12-11,USA,New York,Sports,Chairs,Corporate,Online,Net Banking,610.36,6,0.14,-94.33
2021-03-06,USA,New York,Furniture,Cosmetics,Corporate,Online,Cash,638.29,5,0.07,114.05
2021-05-20,USA,Chicago,Electronics,Phones,Corporate,Offline,Cash,1213.92,10,0.21,-21.4
2021-06-12,USA,New York,Sports,Fitness,Corporate,Offline,Net Banking,3038.51,6,0.09,1105.76
2022-07-26,India,Mumbai,Groceries,Fitness,Corporate,Online,Card,1510.68,7,0.08,-92.11
2024-07-10,France,Nice,Groceries,Shirts,Consumer,Offline,UPI,3745.72,5,0.09,624.83
2022-05-11,UAE,Sharjah,Electronics,Fitness,Corporate,Offline,Cash,2518.35,5,0.24,-166.11
2022-10-06,Australia,Sydney,Beauty,Phones,Home Office,Offline,UPI,770.31,3,0.18,36.4
2021-07-31,India,Mumbai,Clothing,Fitness,Corporate,Offline,Cash,1312.89,8,0.27,68.32
2024-07-20,UAE,Abu Dhabi,Beauty,Fitness,Corporate,Offline,Net Banking,3541.69,11,0.14,42.25
2024-09-18,UAE,Dubai,Sports,Cosmetics,Corporate,Online,UPI,401.23,5,0.15,53.49
2024-01-03,UAE,Sharjah,Groceries,Phones,Consumer,Offline,UPI,2805.8,3,0.08,-256.78
2024-02-20,Australia,Melbourne,Furniture,Cosmetics,Corporate,Offline,Net Banking,2607.71,13,0.17,420.99
2023-07-11,UAE,Abu Dhabi,Clothing,Chairs,Corporate,Offline,Net Banking,3771.8,4,0.05,803.12
2023-01-16,Germany,Hamburg,Clothing,Chairs,Home Office,Online,Net Banking,4494.47,8,0.02,362.15
2024-06-30,India,Delhi,Clothing,Snacks,Home Office,Offline,Cash,3001.42,5,0.03,910.16
2024-06-22,Germany,Munich,Electronics,Phones,Consumer,Online,UPI,4929.0,3,0.04,-561.8
2024-09-25,UAE,Dubai,Electronics,Chairs,Home Office,Offline,Card,4204.66,12,0.05,735.4
2021-10-17,UAE,Sharjah,Sports,Shirts,Home Office,Offline,Cash,3261.33,7,0.03,52.62
2023-09-10,Australia,Perth,Beauty,Cosmetics,Home Office,Offline,UPI,4402.09,6,0.23,-151.75
2024-12-10,Australia,Melbourne,Sports,Cosmetics,Consumer,Online,Card,1602.98,14,0.15,543.86
2024-10-14,Germany,Munich,Beauty,Phones,Home Office,Offline,UPI,4682.45,1,0.24,595.86
2022-11-21,Australia,Perth,Clothing,Phones,Consumer,Offline,Net Banking,2677.73,5,0.23,581.3
2021-11-18,USA,New York,Sports,Cosmetics,Home Office,Online,Net Banking,3200.1,6,0.27,241.44
2023-10-03,Australia,Melbourne,Beauty,Phones,Corporate,Online,UPI,2836.54,5,0.27,-12.02
2024-06-05,UK,London,Electronics,Fitness,Consumer,Online,UPI,4330.0,13,0.09,1574.9
2022-02-27,Canada,Vancouver,Electronics,Cosmetics,Consumer,Offline,Card,2296.01,12,0.05,97.37
2021-06-02,USA,Chicago,Clothing,Shirts,Corporate,Offline,UPI,3640.73,8,0.05,1040.35
2021-05-02,Canada,Vancouver,Sports,Snacks,Consumer,Online,Net Banking,127.51,1,0.3,-15.37
2022-02-01,Australia,Sydney,Electronics,Shirts,Consumer,Offline,Cash,683.95,2,0.03,186.75
2022-09-07,Australia,Sydney,Groceries,Chairs,Corporate,Offline,UPI,4322.71,9,0.21,-397.18
2024-04-07,Germany,Hamburg,Furniture,Fitness,Consumer,Offline,Net Banking,4146.47,8,0.19,440.69
2022-04-06,Germany,Hamburg,Clothing,Chairs,Corporate,Online,Cash,4447.8,9,0.21,-33.76
2024-05-04,Canada,Toronto,Groceries,Phones,Home Office,Offline,Card,4138.42,8,0.05,460.49
2022-07-20,India,Mumbai,Electronics,Phones,Consumer,Online,UPI,1790.21,9,0.14,661.41
2023-08-12,USA,New York,Beauty,Chairs,Home Office,Offline,Cash,1293.94,6,0.2,-32.68
2024-06-13,Canada,Toronto,Furniture,Cosmetics,Consumer,Offline,Cash,1567.36,14,0.19,393.87
2021-07-11,India,Delhi,Groceries,Shirts,Corporate,Online,Card,355.06,12,0.05,127.29
2024-02-28,UAE,Abu Dhabi,Furniture,Cosmetics,Home Office,Online,UPI,999.37,2,0.12,142.01
2022-12-05,UAE,Sharjah,Electronics,Phones,Corporate,Offline,Cash,1473.24,3,0.16,95.07
2021-11-03,UK,Manchester,Furniture,Cosmetics,Consumer,Online,UPI,863.11,13,0.23,324.77
2022-08-31,UAE,Abu Dhabi,Sports,Shirts,Corporate,Offline,Cash,1725.57,1,0.25,267.19
2023-04-20,France,Nice,Furniture,Snacks,Consumer,Offline,UPI,3250.61,7,0.06,366.54
2022-06-09,Germany,Hamburg,Groceries,Phones,Corporate,Online,UPI,1224.52,9,0.29,376.29
2022-09-05,Canada,Montreal,Electronics,Snacks,Consumer,Online,UPI,4638.82,11,0.03,465.01
2021-05-26,Canada,Montreal,Groceries,Fitness,Corporate,Offline,Net Banking,2670.04,13,0.18,-130.35
2022-04-14,USA,Los Angeles,Clothing,Shirts,Corporate,Online,Cash,2236.59,9,0.2,22.15
2021-03-09,UAE,Sharjah,Furniture,Phones,Consumer,Offline,Cash,4622.13,12,0.06,668.86
2021-02-19,UAE,Dubai,Sports,Fitness,Consumer,Online,UPI,4371.78,4,0.11,751.18
2022-02-12,Australia,Sydney,Beauty,Phones,Home Office,Offline,Net Banking,3098.01,8,0.29,90.65
2022-11-17,France,Lyon,Beauty,Chairs,Corporate,Online,Net Banking,227.6,2,0.21,-0.0
2024-12-27,Canada,Montreal,Groceries,Chairs,Home Office,Online,Cash,735.07,14,0.21,208.13
2024-02-14,India,Mumbai,Beauty,Chairs,Corporate,Offline,Cash,155.15,10,0.2,25.93
2024-07-28,Germany,Munich,Sports,Cosmetics,Corporate,Offline,Card,2638.98,10,0.1,-108.5
2021-12-05,UK,London,Sports,Snacks,Consumer,Offline,Net Banking,3955.25,9,0.15,1321.05
2024-11-04,UK,London,Groceries,Cosmetics,Home Office,Offline,Card,439.18,6,0.28,-57.86
2023-04-15,France,Paris,Clothing,Snacks,Home Office,Offline,Cash,777.05,10,0.22,19.18
2024-10-26,India,Bangalore,Sports,Chairs,Home Office,Offline,Card,3140.35,13,0.08,-91.56
2024-01-10,France,Nice,Sports,Snacks,Corporate,Offline,UPI,4725.29,13,0.02,1205.11
2024-03-31,UAE,Sharjah,Sports,Phones,Corporate,Online,Cash,3125.64,12,0.13,673.41
2023-12-09,France,Paris,Sports,Phones,Consumer,Offline,Cash,2480.08,11,0.02,770.53
2021-08-22,France,Nice,Electronics,Phones,Consumer,Online,Cash,2802.05,2,0.08,234.57
2023-09-04,Australia,Sydney,Furniture,Cosmetics,Consumer,Offline,Card,4198.4,14,0.11,-595.19
2022-09-21,UK,London,Electronics,Cosmetics,Corporate,Offline,UPI,3630.8,3,0.23,209.22
2021-12-25,UAE,Sharjah,Clothing,Fitness,Consumer,Online,Card,182.76,14,0.19,49.57
2021-04-10,UAE,Dubai,Clothing,Phones,Consumer,Offline,Card,3148.68,3,0.18,-66.7
2023-03-14,Germany,Hamburg,Furniture,Cosmetics,Corporate,Online,UPI,1068.58,8,0.24,336.3
2021-05-20,France,Nice,Sports,Chairs,Consumer,Offline,UPI,2877.82,1,0.28,530.73
2022-06-26,Germany,Munich,Furniture,Phones,Home Office,Online,Net Banking,4155.72,4,0.09,840.68
2024-12-08,Canada,Montreal,Furniture,Shirts,Consumer,Offline,Net Banking,4720.91,11,0.28,-246.33
2023-05-19,UK,Birmingham,Beauty,Snacks,Consumer,Offline,Cash,3637.71,10,0.25,1021.89
2021-07-03,India,Delhi,Groceries,Chairs,Corporate,Offline,UPI,125.74,9,0.05,33.68
2022-05-30,France,Paris,Groceries,Snacks,Consumer,Offline,UPI,2135.79,3,0.14,-402.6
2021-07-07,France,Nice,Groceries,Shirts,Home Office,Offline,UPI,4457.1,1,0.04,-223.05
2023-02-23,Canada,Toronto,Groceries,Phones,Corporate,Online,Cash,548.46,6,0.07,23.82
2021-10-27,India,Delhi,Groceries,Chairs,Corporate,Offline,Card,1818.27,14,0.11,93.9
2023-01-12,UAE,Sharjah,Beauty,Cosmetics,Consumer,Online,Card,4360.44,1,0.19,690.18
2021-06-18,UAE,Dubai,Furniture,Shirts,Corporate,Offline,Card,3656.62,7,0.1,765.44
2021-06-16,UK,Birmingham,Electronics,Cosmetics,Home Office,Online,Net Banking,4595.43,12,0.0,1528.44
2022-02-28,Canada,Toronto,Furniture,Fitness,Consumer,Offline,Card,1925.69,3,0.28,-73.09
2021-01-07,Canada,Montreal,Electronics,Shirts,Consumer,Online,UPI,849.5,14,0.17,-87.81
2021-02-15,Australia,Melbourne,Electronics,Cosmetics,Home Office,Online,Card,1162.25,11,0.06,-148.54
2021-03-31,Australia,Perth,Clothing,Chairs,Consumer,Offline,Card,2467.63,11,0.1,-259.73
2021-08-13,France,Lyon,Beauty,Chairs,Consumer,Online,Cash,4105.24,6,0.03,-210.99
2021-01-14,Germany,Hamburg,Furniture,Cosmetics,Home Office,Online,Card,1889.37,5,0.01,-227.67
2021-11-22,Canada,Montreal,Furniture,Phones,Home Office,Online,Net Banking,3177.0,11,0.26,143.24
2022-07-26,Australia,Perth,Sports,Cosmetics,Home Office,Offline,Net Banking,3585.31,3,0.01,-298.82
2024-08-02,France,Paris,Sports,Chairs,Consumer,Offline,Card,1398.38,5,0.15,182.2
2021-10-18,USA,Los Angeles,Beauty,Fitness,Home Office,Online,Card,2852.08,14,0.2,-329.69
2023-03-17,Canada,Montreal,Beauty,Fitness,Corporate,Online,Net Banking,1323.01,5,0.24,28.45
2022-03-30,USA,New York,Groceries,Fitness,Consumer,Offline,Card,2249.49,8,0.21,765.87
2022-10-30,India,Delhi,Groceries,Chairs,Home Office,Online,UPI,486.19,6,0.13,184.98
2024-07-11,India,Delhi,Beauty,Phones,Corporate,Offline,Card,3274.93,9,0.03,482.17
2024-05-21,France,Paris,Beauty,Fitness,Home Office,Offline,Cash,1302.84,12,0.21,230.93
2023-10-23,India,Mumbai,Sports,Snacks,Home Office,Online,Card,3579.0,10,0.07,736.93
2021-02-28,Australia,Perth,Electronics,Chairs,Consumer,Online,UPI,4208.32,7,0.25,-59.56
2024-06-13,Australia,Sydney,Sports,Chairs,Corporate,Online,Card,1114.55,12,0.29,270.01
2021-11-15,Australia,Melbourne,Groceries,Cosmetics,Home Office,Offline,UPI,2008.71,8,0.02,528.74
2024-02-04,France,Lyon,Beauty,Snacks,Corporate,Online,Net Banking,3339.99,8,0.23,-335.18
2021-10-07,India,Delhi,Sports,Fitness,Corporate,Online,UPI,1727.42,1,0.06,315.56
2022-08-21,Canada,Toronto,Beauty,Phones,Home Office,Offline,Card,1433.34,6,0.09,-46.78
2024-07-30,Canada,Toronto,Beauty,Snacks,Home Office,Offline,UPI,1845.9,1,0.12,126.26
2022-03-02,Canada,Montreal,Beauty,Chairs,Home Office,Online,UPI,2548.45,11,0.04,548.19
2023-01-02,Canada,Vancouver,Clothing,Chairs,Corporate,Offline,Net Banking,397.01,4,0.13,132.51
2021-01-13,Australia,Sydney,Groceries,Phones,Corporate,Offline,Cash,126.74,10,0.14,-23.27
2024-05-24,Germany,Munich,Beauty,Shirts,Corporate,Online,UPI,726.65,9,0.27,-104.47
2023-08-18,India,Delhi,Electronics,Fitness,Consumer,Online,Net Banking,4550.6,8,0.11,1012.0
2021-06-14,UAE,Sharjah,Furniture,Phones,Corporate,Online,Card,1196.25,14,0.15,-225.2
2024-11-22,France,Nice,Electronics,Chairs,Consumer,Online,Net Banking,4772.99,2,0.11,1900.33
2023-06-18,USA,Los Angeles,Beauty,Phones,Home Office,Online,Net Banking,3860.14,11,0.1,1370.19
2024-08-01,UAE,Dubai,Electronics,Fitness,Corporate,Offline,Card,1159.61,3,0.25,-92.4
2022-09-29,Germany,Hamburg,Beauty,Snacks,Home Office,Online,Card,340.22,3,0.06,-11.56
2021-12-08,France,Nice,Furniture,Chairs,Corporate,Online,Cash,612.55,14,0.13,234.8
2022-02-13,Germany,Berlin,Groceries,Cosmetics,Corporate,Offline,Net Banking,3943.45,14,0.0,1110.09
2023-04-12,Canada,Montreal,Sports,Cosmetics,Home Office,Online,Card,3214.73,13,0.27,16.79
2023-03-12,Germany,Berlin,Clothing,Chairs,Home Office,Online,Cash,2433.22,8,0.05,378.99
2023-08-10,UK,Manchester,Furniture,Chairs,Consumer,Offline,Card,2292.8,8,0.0,-416.8
2021-11-11,UK,Birmingham,Groceries,Fitness,Corporate,Offline,Cash,1244.24,13,0.03,111.05
2021-09-04,USA,Chicago,Beauty,Phones,Corporate,Online,Card,1249.84,6,0.15,339.21
2022-05-05,France,Paris,Beauty,Cosmetics,Home Office,Offline,Net Banking,4334.19,11,0.23,609.52
2021-08-22,India,Mumbai,Groceries,Fitness,Consumer,Online,UPI,3986.8,3,0.16,1520.99
2024-08-03,Canada,Vancouver,Groceries,Cosmetics,Corporate,Online,Card,4743.84,1,0.06,546.02
2022-08-23,India,Mumbai,Beauty,Phones,Consumer,Offline,UPI,2049.12,11,0.27,555.33
2021-09-16,Australia,Melbourne,Clothing,Snacks,Consumer,Online,UPI,2338.12,13,0.05,-120.56
2021-01-11,Canada,Toronto,Beauty,Chairs,Corporate,Offline,UPI,4771.97,1,0.09,-634.91
2024-04-11,UAE,Sharjah,Electronics,Shirts,Consumer,Online,UPI,107.94,5,0.23,-1.19
2023-09-07,UAE,Dubai,Groceries,Cosmetics,Consumer,Online,Card,1063.54,1,0.05,257.62
2021-06-27,India,Bangalore,Electronics,Shirts,Home Office,Offline,Net Banking,596.97,12,0.21,-59.13
2024-05-25,India,Bangalore,Sports,Phones,Corporate,Online,Card,426.34,9,0.05,138.14
2023-06-05,Australia,Perth,Beauty,Phones,Consumer,Offline,Net Banking,2898.36,11,0.12,1018.43
2022-06-16,UK,Birmingham,Furniture,Chairs,Consumer,Offline,Card,3055.98,2,0.21,391.57
2021-11-06,Australia,Melbourne,Groceries,Cosmetics,Home Office,Online,UPI,3044.76,3,0.04,271.01
2022-07-23,Canada,Toronto,Furniture,Phones,Corporate,Online,UPI,620.19,10,0.22,35.39
2021-01-23,Canada,Montreal,Beauty,Chairs,Corporate,Online,UPI,717.57,5,0.27,-136.53
2024-12-11,India,Mumbai,Sports,Cosmetics,Home Office,Offline,Cash,3829.86,9,0.05,564.32
2023-12-10,UAE,Dubai,Groceries,Shirts,Corporate,Offline,Net Banking,905.65,6,0.23,130.75
2022-02-15,UAE,Abu Dhabi,Sports,Snacks,Consumer,Online,Net Banking,4229.61,11,0.11,1201.15
2024-07-17,India,Bangalore,Furniture,Snacks,Home Office,Online,Cash,2252.32,11,0.07,531.43
2023-11-28,India,Bangalore,Beauty,Chairs,Consumer,Offline,Cash,2914.46,11,0.0,404.76
2022-11-08,UAE,Dubai,Clothing,Phones,Home Office,Online,UPI,3647.04,10,0.01,270.72
2022-02-05,France,Nice,Beauty,Fitness,Consumer,Online,Card,792.29,14,0.08,261.72
2022-04-27,India,Delhi,Electronics,Cosmetics,Corporate,Offline,Cash,2782.7,4,0.3,440.3
2022-05-14,France,Paris,Clothing,Shirts,Home Office,Online,Card,439.23,10,0.21,70.23
2022-11-09,USA,Los Angeles,Electronics,Shirts,Home Office,Online,Cash,4836.96,8,0.06,363.16
2023-07-23,France,Nice,Furniture,Cosmetics,Corporate,Offline,Net Banking,2153.87,9,0.02,-337.87
2021-12-19,Australia,Melbourne,Sports,Cosmetics,Corporate,Online,Card,2861.56,13,0.02,745.52
2022-12-16,UAE,Dubai,Groceries,Phones,Home Office,Online,Card,3663.6,9,0.18,-437.91
2024-01-11,Canada,Vancouver,Groceries,Shirts,Consumer,Offline,UPI,1270.29,7,0.12,165.47
2023-09-18,USA,New York,Clothing,Fitness,Corporate,Online,Net Banking,2403.47,14,0.23,-410.63
2023-05-02,Australia,Melbourne,Groceries,Shirts,Corporate,Offline,Cash,226.57,6,0.0,52.13
2024-04-12,Canada,Montreal,Groceries,Shirts,Home Office,Online,UPI,2986.26,4,0.07,182.05
2021-05-16,France,Nice,Groceries,Cosmetics,Consumer,Online,Card,3219.06,5,0.11,-340.16
2024-08-24,India,Mumbai,Sports,Phones,Corporate,Offline,UPI,4229.58,11,0.13,1146.53
2023-09-30,USA,Chicago,Beauty,Phones,Home Office,Offline,Cash,1929.26,11,0.17,322.16
2022-08-20,Australia,Perth,Sports,Chairs,Consumer,Offline,Net Banking,2839.21,8,0.29,289.6
2024-12-16,UK,Manchester,Sports,Chairs,Home Office,Offline,UPI,3065.41,3,0.11,779.69
2023-10-20,India,Bangalore,Beauty,Snacks,Consumer,Online,Net Banking,2018.52,10,0.08,717.34
2022-06-25,Canada,Montreal,Groceries,Fitness,Consumer,Online,Card,2211.8,8,0.15,-316.26
2024-03-18,France,Nice,Clothing,Chairs,Home Office,Online,Cash,2991.11,4,0.14,-425.0
2023-10-20,USA,Los Angeles,Groceries,Fitness,Corporate,Offline,Cash,3922.85,2,0.1,-532.95
2021-12-13,Canada,Montreal,Electronics,Snacks,Corporate,Offline,Cash,448.66,10,0.24,129.8
2023-12-31,France,Nice,Beauty,Chairs,Corporate,Online,Card,4212.19,6,0.06,1526.79
2022-06-13,Canada,Montreal,Beauty,Phones,Home Office,Offline,Cash,1148.06,7,0.18,296.72
2021-02-05,Australia,Melbourne,Groceries,Snacks,Home Office,Offline,Cash,1745.17,7,0.15,41.14
2022-12-27,UK,Birmingham,Beauty,Fitness,Home Office,Offline,Cash,4982.33,4,0.01,-816.95
2024-06-18,Canada,Montreal,Groceries,Chairs,Consumer,Offline,Card,554.07,4,0.11,61.06
2023-07-03,UAE,Sharjah,Groceries,Phones,Consumer,Offline,Cash,2535.14,11,0.05,639.11
2022-12-16,Germany,Berlin,Beauty,Chairs,Consumer,Online,Card,3574.94,14,0.02,-203.22
2022-09-19,France,Lyon,Sports,Shirts,Home Office,Offline,Net Banking,3948.59,7,0.26,-266.44
2024-07-15,Australia,Melbourne,Electronics,Cosmetics,Consumer,Online,Net Banking,3999.97,1,0.07,-293.04
2023-04-07,Germany,Hamburg,Beauty,Cosmetics,Home Office,Offline,UPI,496.74,3,0.04,187.09
2023-07-02,India,Bangalore,Groceries,Shirts,Consumer,Online,Net Banking,3143.47,6,0.05,1147.04
2021-03-11,USA,New York,Groceries,Cosmetics,Consumer,Offline,Net Banking,1293.1,12,0.01,-206.45
2021-07-30,Australia,Melbourne,Beauty,Fitness,Home Office,Online,Card,2395.97,3,0.03,48.6
2021-01-17,USA,New York,Electronics,Chairs,Consumer,Online,Net Banking,4781.87,10,0.06,-190.45
2021-06-17,India,Bangalore,Beauty,Cosmetics,Corporate,Offline,Net Banking,1126.82,9,0.02,267.15
2024-12-12,Australia,Perth,Groceries,Phones,Corporate,Offline,Net Banking,3515.92,6,0.06,924.66
2023-08-12,Germany,Munich,Sports,Phones,Corporate,Offline,Net Banking,4394.17,8,0.13,758.21
2022-08-01,USA,Chicago,Electronics,Fitness,Home Office,Offline,Net Banking,4076.87,1,0.08,627.22
2022-10-18,Australia,Sydney,Electronics,Chairs,Consumer,Online,Net Banking,1974.42,10,0.2,350.68
2024-09-14,Canada,Montreal,Furniture,Phones,Corporate,Online,Card,3212.94,14,0.0,475.88
2022-02-21,UK,Manchester,Groceries,Shirts,Home Office,Offline,Card,3417.92,1,0.05,-572.46
2022-11-03,India,Bangalore,Sports,Shirts,Consumer,Online,UPI,1335.73,5,0.28,-28.33
2021-08-27,India,Bangalore,Clothing,Shirts,Consumer,Online,UPI,2806.15,1,0.08,-43.79
2024-05-10,USA,New York,Groceries,Snacks,Home Office,Offline,UPI,748.0,3,0.12,-72.76
2024-11-25,India,Bangalore,Electronics,Snacks,Consumer,Offline,Cash,1977.9,12,0.26,225.29
2023-03-24,Australia,Melbourne,Furniture,Snacks,Home Office,Online,Cash,1028.81,4,0.23,-9.43
2021-02-02,Germany,Berlin,Clothing,Phones,Corporate,Online,UPI,209.39,9,0.09,52.09
2022-08-26,UAE,Dubai,Sports,Chairs,Corporate,Offline,Card,868.62,12,0.16,33.19
2023-02-23,UAE,Abu Dhabi,Clothing,Cosmetics,Home Office,Offline,Card,4696.3,6,0.3,372.06
2022-02-05,USA,New York,Groceries,Phones,Corporate,Online,Net Banking,1659.32,9,0.19,104.22
2023-11-26,France,Paris,Furniture,Fitness,Corporate,Online,UPI,2482.96,5,0.18,945.45
2023-09-13,Australia,Sydney,Electronics,Chairs,Home Office,Offline,Card,4743.14,6,0.01,1023.45
2021-08-13,UAE,Abu Dhabi,Clothing,Cosmetics,Corporate,Online,Cash,2913.56,7,0.25,-459.19
2024-08-03,USA,Los Angeles,Beauty,Chairs,Corporate,Offline,UPI,3974.31,12,0.05,1130.47
2022-02-28,India,Delhi,Furniture,Cosmetics,Home Office,Online,UPI,4967.16,10,0.07,-37.96
2021-04-17,Australia,Melbourne,Furniture,Chairs,Home Office,Online,Card,408.49,14,0.25,124.95
2024-01-01,Canada,Toronto,Furniture,Chairs,Home Office,Offline,Net Banking,2111.39,14,0.22,629.33
2022-12-10,Germany,Munich,Electronics,Shirts,Corporate,Online,Net Banking,3212.34,9,0.28,642.64
2021-08-11,Canada,Montreal,Clothing,Chairs,Consumer,Offline,UPI,283.8,6,0.07,65.76
2021-08-21,USA,Chicago,Sports,Phones,Consumer,Offline,Net Banking,4059.51,5,0.03,1380.14
2023-12-02,France,Lyon,Electronics,Shirts,Corporate,Offline,UPI,260.92,14,0.0,-27.09
2022-08-05,USA,Los Angeles,Furniture,Chairs,Corporate,Online,Card,3462.92,9,0.27,992.83
2024-04-04,UAE,Sharjah,Beauty,Phones,Home Office,Offline,Net Banking,4920.78,12,0.05,843.99
2022-12-29,UAE,Dubai,Furniture,Fitness,Consumer,Offline,UPI,1387.0,4,0.23,-233.81
2024-04-08,USA,Los Angeles,Sports,Shirts,Corporate,Online,Net Banking,4551.63,3,0.22,128.0
2023-12-01,UAE,Sharjah,Groceries,Chairs,Home Office,Offline,Card,2362.51,2,0.04,-429.11
2024-02-02,Canada,Toronto,Clothing,Cosmetics,Corporate,Online,Net Banking,542.48,1,0.14,-78.04
2023-11-13,UAE,Sharjah,Electronics,Snacks,Home Office,Online,Net Banking,100.26,11,0.06,13.7
2024-04-17,India,Delhi,Electronics,Fitness,Consumer,Offline,Card,540.5,3,0.18,125.45
2021-06-14,UK,London,Sports,Shirts,Corporate,Online,Net Banking,3944.89,1,0.24,890.96
2023-10-30,Germany,Berlin,Groceries,Phones,Home Office,Offline,Card,2883.32,14,0.14,-554.78
2021-05-24,Canada,Montreal,Beauty,Phones,Consumer,Online,Net Banking,1993.69,2,0.26,421.18
2024-11-07,UK,London,Groceries,Snacks,Corporate,Online,Cash,565.77,9,0.0,54.27
2022-10-19,USA,New York,Groceries,Cosmetics,Corporate,Offline,Cash,604.5,5,0.08,171.51
2024-05-19,Germany,Berlin,Electronics,Chairs,Corporate,Offline,UPI,2569.16,2,0.02,969.78
2021-12-16,France,Nice,Groceries,Cosmetics,Corporate,Online,UPI,4687.44,7,0.0,-60.19
2021-05-26,Australia,Sydney,Sports,Snacks,Home Office,Offline,Cash,1408.15,14,0.19,-127.67
2022-09-28,France,Paris,Sports,Fitness,Corporate,Online,Card,985.36,3,0.02,141.35
2021-09-18,France,Nice,Groceries,Phones,Consumer,Online,Net Banking,503.61,13,0.19,118.32
2021-11-22,France,Paris,Electronics,Chairs,Corporate,Offline,Net Banking,149.57,4,0.02,-28.81
2022-08-27,India,Bangalore,Groceries,Snacks,Consumer,Offline,Card,3447.94,6,0.23,524.74
2023-03-11,Germany,Munich,Furniture,Chairs,Corporate,Online,Net Banking,1080.53,12,0.29,-42.5
2024-02-11,UAE,Abu Dhabi,Clothing,Shirts,Home Office,Online,UPI,3399.36,11,0.25,-661.11
2024-12-28,Germany,Hamburg,Clothing,Phones,Corporate,Online,Cash,4683.85,7,0.09,-248.93
2024-10-25,USA,Chicago,Furniture,Cosmetics,Consumer,Offline,Cash,1038.63,14,0.23,99.0
2022-01-03,Canada,Toronto,Electronics,Snacks,Corporate,Online,Net Banking,808.2,10,0.0,172.68
2023-06-06,France,Nice,Beauty,Phones,Home Office,Offline,Cash,4539.38,4,0.28,1547.81
2023-12-02,USA,Los Angeles,Groceries,Cosmetics,Corporate,Online,Net Banking,875.97,10,0.23,-33.69
2024-06-22,Germany,Hamburg,Electronics,Chairs,Corporate,Online,Cash,2387.66,1,0.14,-449.59
2021-04-30,Australia,Melbourne,Electronics,Cosmetics,Home Office,Offline,Net Banking,3987.33,8,0.04,-114.52
2024-06-02,Canada,Toronto,Clothing,Cosmetics,Corporate,Online,Net Banking,3150.93,8,0.01,1092.85
2024-12-25,India,Mumbai,Electronics,Fitness,Consumer,Online,Net Banking,1606.25,1,0.17,17.55
2021-08-15,Canada,Vancouver,Beauty,Snacks,Corporate,Offline,Net Banking,4587.75,9,0.03,1683.06
2024-02-24,India,Mumbai,Sports,Fitness,Corporate,Offline,Net Banking,502.91,14,0.29,177.74
2022-12-11,Canada,Montreal,Electronics,Fitness,Consumer,Online,Cash,3319.56,1,0.06,740.94
2021-11-24,Australia,Perth,Groceries,Shirts,Home Office,Online,UPI,720.51,11,0.05,261.7
2023-03-16,India,Delhi,Electronics,Cosmetics,Corporate,Offline,UPI,228.22,4,0.12,35.55
2024-01-27,UK,London,Electronics,Cosmetics,Home Office,Online,Cash,3494.84,14,0.15,-233.05
2022-01-07,France,Nice,Electronics,Chairs,Consumer,Offline,Net Banking,472.45,9,0.01,15.95
2023-12-24,UK,Birmingham,Sports,Phones,Home Office,Offline,UPI,898.55,4,0.11,151.27
2024-05-21,France,Lyon,Clothing,Phones,Home Office,Online,UPI,1945.36,6,0.15,-230.86
2022-01-10,UAE,Dubai,Beauty,Shirts,Consumer,Offline,Card,2419.85,2,0.12,-140.01
2023-12-28,India,Delhi,Beauty,Shirts,Consumer,Online,Card,2495.2,13,0.01,936.9
2021-03-16,USA,Los Angeles,Sports,Cosmetics,Consumer,Offline,Cash,2122.82,9,0.14,100.46
2022-12-10,Canada,Montreal,Electronics,Snacks,Home Office,Online,Cash,3840.01,1,0.05,-121.94
2022-04-25,USA,Los Angeles,Electronics,Fitness,Home Office,Offline,Cash,3074.14,14,0.07,594.26
2022-10-11,Australia,Sydney,Furniture,Phones,Consumer,Offline,Card,4782.24,1,0.14,-73.9
2022-11-01,Australia,Perth,Groceries,Cosmetics,Home Office,Online,Cash,3255.07,6,0.01,-282.67
2021-02-26,USA,New York,Electronics,Snacks,Consumer,Online,Cash,1251.22,4,0.08,356.73
2024-08-13,Canada,Toronto,Groceries,Shirts,Home Office,Online,Card,3268.79,3,0.25,499.64
